contact_id,municipality_id,entity_type,name,title,role_normalized,role_family,department,department_normalized,email,email_type,phone,phone_ext,address,hours,page_type,source_url,display_confidence,is_likely_noise,rn
ctc_9484905c9b508656e285,ct_beacon_falls,role,,First Selectman,First Selectman,chief_executive,Planning,Planning & Zoning,inquiry@beaconfallsct.org,direct,2037294340,,"10 Maple Avenue Beacon Falls, CT 06403 Town Hall 10 Maple Avenue Beacon Falls CT 06403 Directions","Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Town Hall Government Services Community Business How Do I... Search Bingo Charitable Games Application Class 3 - Bazaar Permit Application Peddlers Permit Application Raffle Permit Application Sign Placement Form Home Government Departments First Selectman's Office First Selectman's Office Staff Contacts Lauren Fennell, Office Administrator Gerard Smith, First Selectman Contact Us Lauren Fennell Office Administrator Email Lauren Fennell Phone: 203 - 729 - 4340 First Selectman's Office Email Inquiry Physical Address View Map Town Hall 10 Maple Ave Beacon Falls, CT 06403 Town Hall 10 Maple Ave Beacon Falls CT 06403 Directions Phone: 203 - 729 - 4340 Hours of Operation: M - Th: 9 am - 4:30 pm F: 9 am - 2:30 pm Directory Beacon Falls CT 10 Maple Ave, Beacon Falls, CT 06403 Ph: (203) 729 - 4340 Online Motor Vehicle Citation - Pay Portal Phone Directory Calendar Town Ordinances Code Red /QuickLinks.aspx Home Contact Us Accessibility Site Map Copyright Notices /QuickLinks.aspx Government Websites by CivicPlus®",other,https://www.beaconfalls-ct.org/217/First-Selectmans-Office,1.0,0,1
ctc_66271a3b006f31d35922,ct_beacon_falls,role,,"Leah Rajvong, Land Use Administrator",Land Use,planning_zoning,Planning,Planning & Zoning,,unknown,2037294216,,10 Maple Avenue,Land Use Coordinator Office Hours Monday - Wednesday 1 pm to 4 pm Thursday 1 pm - 5 pm Friday by Appointment,department_page,https://www.beaconfalls-ct.org/332/Planning-Zoning-Commission,0.79,0,1
ctc_b85f9bfc451f429276b9,ct_beacon_falls,role,,Zoning Enforcement Officer,Planner,planning_zoning,Planning,Planning & Zoning,development@beaconfallsct.org,direct,2037294216,,"2026 Monthly Meeting Schedule for meeting start times Third Thursday of the month Beacon Falls Town Hall Assembly Room 10 Maple Avenue Beacon Falls, CT 06403 Meeting Schedule 2026 Agendas and Minutes Agendas are av","Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Town Hall Government Services Community Business How Do I... Search Applications & Permits Beacon Falls Afforable Housing Plan (PDF) Complete Streets Policy (PDF) Letter of Zoning Compliance Request Links Plan of Conservation and Development Information Plan of Conservation and Development (2024) (PDF) Town of Beacon Falls GIS Zoning Regulations Zoning Permitting Fees (PDF) Zoning Complaint Form and Process P&Z Meeting Schedule (2026) Home Government Boards & Commissions Planning & Zoning Commission Planning & Zoning Commission Planning & Zoning The Land Use Department is open for business and is committed to providing excellent customer service and responding to the needs of our residents. We are open Monday - Wednesday 9 a.m. to 4:30p.m., Thursday 9 a.m. to 5:30 p.m., Fridays Closed. The office is closed daily from 12:30 p.m. to 1:00 p.m. for lunch. Sincerely, Leah Rajvong, Land Use Coordinator Dave Keating, Wetland Enforcement Officer dkeating@beaconfallsct.org The Planning Division administers the General Plan, Zoning and Subdivision Regulations. Planning provides reports to the First Selectmen, Planning & Zoning Commission, and - various other Boards and Committees. The Land Use department is available to answer any questions you may have and guide you through the initial application process, from the Pre - Application meeting all the way to Zoning Commission approval, in order to prepare your project for Building Plan Review. Do you have questions or comments on new development in Beacon Falls? Please email lrajvong@beaconfallsct.org . We will be more than happy to get you the answers you are looking for. Leah Rajvong, Land Use Administrator 203 - 729 - 4216 Click here for the Zoning Regulations, Zoning Map, and Design Standards Meetings Please refer to the 2026 Monthly Meeting Schedule for meeting start times. Third Thursday of the month Beacon Falls Town Hall Assembly Room 10 Maple Avenue Beacon Falls, CT 06403 Meeting Schedule 2026 Agendas and Minutes Agendas are available before the meetings. Minutes are available and approved. View Most Recent Agendas and Minutes Members Michael J. Rupsis, Chair Term Expires: November 2026 Michael Pratt, Vicechair Term Expires: November 2027 Marc Bronn, Secretary Term Expires: November 2028 Jon Conte, Member Term Expires: November 2027 William Fredericks, Member Term Expires: November 2028 Richard Testa, Member Term Expires: November 2027 Rick Molleur, Member Term Expires: November 2027 Robin Pivirotto, Member Term Expires: November 2028 Leah Rajvong, Clerk Overview Zoning Complaint Form and Process: The Zoning Enforcement Officer will only respond to written complaints. The Zoning Department does not accept anonymous complaints. Complaints can be sent by email or regular mail to: 10 Maple Avenue Beacon Falls, CT 06403 For a copy of Beacon Falls Zoning Complaint Form, click on the Zoning Complaint link to your left. Contact Us Michael J. Rupsis Chair Planning & Zoning Commission Physical Address View Map Beacon Falls Town Hall 10 Maple Avenue Beacon Falls, CT 06403 Beacon Falls Town Hall 10 Maple Avenue Beacon Falls CT 06403 Directions Phone: 203 - 729 - 4216 Ext. 181 Hours of Operation Land Use Coordinator Office Hours Monday - Wednesday 1 pm to 4 pm Thursday 1 pm - 5 pm Friday by Appointment Phone Cell: 203 - 671 - 4365 Directory Beacon Falls CT 10 Maple Ave, Beacon Falls, CT 06403 Ph: (203) 729 - 4340 Online Motor Vehicle Citation - Pay Portal Phone Directory Calendar Town Ordinances Code Red /QuickLinks.aspx Home Contact Us Accessibility Site Map Copyright Notices /QuickLinks.aspx Government Websites by CivicPlus®",department_page,https://www.beaconfalls-ct.org/332/Planning-Zoning-Commission,1.0,0,1
ctc_5d26d334ab15edb05ba2,ct_beacon_falls,person,Erin Schwarz,Tax Collector,Tax Collector,tax_collector,,Tax Collector,eschwarz@beaconfallsct.org,direct,2034904395,,"10 Maple Avenue Beacon Falls, CT 06403 Beacon Falls Town Hall 10 Maple Avenue Beacon Falls CT","Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Town Hall Government Services Community Business How Do I... Search 5 - Year Capital Improvement Plan (CIP) Annual Audit Budget - Operating and Capital FY2027 Budget Public Input Webform Grants Mill Rate Monthly Reports Town Budgets - 2006 - 2019 Fiscal Years Purchasing Bids Board of Finance Financial Policy Manual (PDF) Tax Collector Home Government Departments Finance Finance The Finance Department is responsible for the administration of the Town of Beacon Falls' financial policies and procedures. The Finance Department maintains the Town's financial condition and represents the Town on financial matters with internal and external parties. Responsibilities include (but are not limited to): Accounting Payroll Benefits administration Cash management Annual operating and capital budgets Grant writing, administration and reporting Audit coordination Managerial reporting Procurement Investment of funds Overseeing the collection of revenue Disbursement of town funds Preparing bonding documents for capital projects Town of Beacon Falls' Tax Rate: 30.46 mills through June 30, 2026. Please see the Tax Collector page or the Mill Rate page for more information on taxes. Staff Contacts Natasha Nau, Finance Manager Erin Schwarz, Finance Assistant Contact Us Natasha Nau Finance Manager Email Natasha Nau Erin Schwarz Email Erin Schwarz More Information Finance Physical Address View Map Beacon Falls Town Hall 10 Maple Avenue Beacon Falls, CT 06403 Beacon Falls Town Hall 10 Maple Avenue Beacon Falls CT 06403 Directions Phone: 203 - 490 - 4395 (office) 203 - 671 - 5885 (cell) Hours of Operation: *Please attempt the office phone first and cellphone second Directory Beacon Falls CT 10 Maple Ave, Beacon Falls, CT 06403 Ph: (203) 729 - 4340 Online Motor Vehicle Citation - Pay Portal Phone Directory Calendar Town Ordinances Code Red /QuickLinks.aspx Home Contact Us Accessibility Site Map Copyright Notices /QuickLinks.aspx Government Websites by CivicPlus®",other,https://www.beaconfalls-ct.org/220/Finance,1.0,0,1
ctc_da3aeb00e6cd9a0f83fc,ct_beacon_falls,person,Christine Sedita,"Christine Sedita, Assistant Town Clerk",Town Clerk,town_clerk,"Christine Sedita, Assistant Town Clerk Phone: News Flash Staff Training Starting This Wednesday",Town Clerk,csedita@beaconfallsct.org,direct,2037298254,,"8254 More Information Town Clerk Physical Address View Map Beacon Falls Town Hall 10 Maple Avenue Beacon Falls, CT 06403 Beacon Falls Town Hall 10 Maple Avenue Beacon Falls CT","Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Town Hall Government Services Community Business How Do I... Search Birth Certificate Request Cigarette Dealer License Credit Card Payments Death Certificate Request Dog License Webform (Online Registration) Dog Licenses (Mail - in Registration) Freedom of Information Justices of the Peace Monthly Reports Town Ordinances Trade Name Applications Unlawful Covenant Forms Voter Information American Flag Half Staff Notification CT Marriage License Worksheet (PDF) Dog Kennel Application (PDF) Foreclosure Form Guidelines (PDF) Foreclosure Registration Form 1 (PDF) Foreclosure Registration Form 2 (PDF) Land Use Records Online Mail In Voter Registration Card (PDF) Meeting Notice Statutes (PDF) Name Change Form (PDF) Registrar of Voters Secretary of State Home Government Departments Town Clerk Town Clerk Welcome & thank you for visiting the Town Clerk's website The Town Clerk's office is where you will find information about recording land records, applying for a marriage license, and applying for an absentee ballot, obtaining a birth certificate, information on dog licensing, filing a Trade Name Certificate, Notary Public services, and obtaining Minutes and Agendas of all Town Boards and Commissions, and that's just to name a few of our services. The Beacon Falls Town Clerk's Mission is to maintain and preserve official town records, provide equitable access and professional assistance to the public, administer town elections, and support the needs of other town departments and committees. My vision for the department is to provide extraordinary value to the people of Beacon Falls by improving the systems, processes, and procedures necessary to maintain the town's official records and execute the responsibilities of the office transparently and cost - effectively. As always, you are welcome to call and make an appointment if you need assistance. The Town Clerk's staff is ready to serve you. Leonard C. Greene, CCTC Town Clerk Town of Beacon Falls Launches Fraud Alert to Notify Property Owners of New Transactions The Beacon Falls Town Clerk is providing a free new tool to help property owners protect one of their most valuable assets. With Fraud Alert, you can sign up to receive alerts whenever a document, such as a deed or mortgage, is recorded under your name. Documents can be viewed online or at the Clerk's Office. You can sign up for Fraud Alert Marriage Certificate Request Form (PDF) Passport Information Information for Travelers Land Records Absentee Ballot Information and Application Staff Denise Hendricks, Town Clerk Phone: 203 - 729 - 8254 dhendricks@beaconfallsct.org Christine Sedita, Assistant Town Clerk Phone: 203 - 729 - 8254 csedita@beaconfallsct.org News Flash Staff Training Starting This Wednesday Read on... Noe Place and Starwood Lane - Road Work Read on... ""Special Invite"" Phishing Alert Read on... View All News /CivicAlerts.aspx Contact Us Denise Hendricks Town Clerk Email Phone: 203 - 729 - 8254 More Information Town Clerk Physical Address View Map Beacon Falls Town Hall 10 Maple Avenue Beacon Falls, CT 06403 Beacon Falls Town Hall 10 Maple Avenue Beacon Falls CT 06403 Directions Phone: 203 - 729 - 8254 Hours of Operation No Recordings After: Monday through Wednesday, 4 pm. Thursday, 5 pm. Friday, 2 pm Directory Beacon Falls CT 10 Maple Ave, Beacon Falls, CT 06403 Ph: (203) 729 - 4340 Online Motor Vehicle Citation - Pay Portal Phone Directory Calendar Town Ordinances Code Red /QuickLinks.aspx Home Contact Us Accessibility Site Map Copyright Notices /QuickLinks.aspx Government Websites by CivicPlus®",department_page,https://www.beaconfalls-ct.org/208/Town-Clerk,1.0,0,1
ctc_8fe0b58503aa207bdc45,ct_beacon_falls,role,,Treasurer 203-729-4340,Treasurer,finance,Treasurer,Finance,,unknown,2037294340,,10 Maple Avenue,,staff_directory,https://www.beaconfalls-ct.org/Directory.aspx,1.0,0,1
ctc_a2b20798c646c8bbadad,ct_bozrah,person,Loreta Zdanys,Assessor,Assessor,assessor,Loreta Zdanys Tax Assessor Phone: Additional Phone: Fax: More Information,Assessor,taxassessor@bozrahct.org,role_based,8608892689,205,2022 Personal Property Short Form 2022 Personal Property-Camper D-1 Disabled Tax Exemption Application M-3 Tax Exempt Application M-30 Open Space Application Veteran Still in Service CT Resident Form Veteran Still in Service Non-Resident Form Assessment Appeals App,"Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search About Us Government Departments Residents How Do I Home Departments Tax Assessor Tax Assessor The principal objective of the Assessor's office is to assign and list proper values to all real estate, business personal property, and motor vehicles in a manner that is in compliance with Connecticut State Statutes. In addition, the Assessor maintains and updates ownership of residences and mapping records. The Assessor's office provides access to many exemption programs available to residents. Related Documents 2022 Personal Property Short Form 2022 Personal Property - Camper D - 1 Disabled Tax Exemption Application M - 3 Tax Exempt Application M - 30 Open Space Application Veteran Still in Service CT Resident Form Veteran Still in Service Non - Resident Form Assessment Appeals Application 2023 ASSESSOR AERIAL MAPS - Go to Property Card under Parcel Information to get Map/Block/Lot for Map Number Bozrah Assessor Tax Maps FY 2026 Maps SECOGG GIS Locater Town of Bozrah Zoning Map How do I Search Property Cards Contact Us Tax Assessor Physical Address 1 River Road Bozrah, CT 06334 Mailing Address 1 River Road Bozrah, CT 06334 Fax: 860 - 887 - 5449 Office Hours Tuesday and Wednesday 9:00 A.M. to 3:00 P.M. Thursday 9:00 A.M. to 4:00 P.M. Loreta Zdanys Tax Assessor Taxassessor@bozrahct.org Phone: 860 - 889 - 2689 Ext. 205 Additional Phone: Fax: 860 - 887 - 5449 More Information Agendas & Minutes Notify Me® Property Cards Maps Online Bill Pay Forms Contact Us Town of Bozrah 1 River Road Bozrah, CT 06334 Phone: 860 - 889 - 2689 Quick Links Budget 2025/2026 Election Results Contact Us Hours of Operation /QuickLinks.aspx Helpful Links Accessibility Site Map Copyright Notices Contact Us /QuickLinks.aspx Government Websites by CivicPlus®",department_page,https://www.townofbozrah.org/258/Tax-Assessor,1.0,0,1
ctc_849d82e67a393c1314d5,ct_bozrah,person,Building Inspector,Building Official,Building Official,building,Building Department,Building,dcolter@secogct.gov,direct,8608892689,206,"1 River Road Bozrah, CT 06334 Mailing Address Bozrah, CT 06334 Doug Colter Building Inspec",Hours of Operation,department_page,https://www.townofbozrah.org/303/Building-Department,1.0,0,1
ctc_12f6fbbbf08a9a3871ae,ct_bozrah,role,,First Selectman,First Selectman,chief_executive,,,selectmansassistant@bozrahct.org,direct,8608892689,214,"1 River Road 2nd Floor Bozrah, CT 06334 Mailing Address 1 River Road Bozrah, CT 06334 Phon",Hours of Operation,other,https://www.townofbozrah.org/275/Assistant-to-the-First-Selectman,1.0,0,1
ctc_b31303a53894c8f16b41,ct_bozrah,person,Gary Goeschel,PLANNER,Planner,planning_zoning,Planning,Planning & Zoning,ggoeschel@secogct.gov,direct,8602356211,,"1 River Road, Bozrah, on Thursdays between 2:00 p.m and 6:00 p.m TOWN PLANNER Gary Goesche","Home Departments Planning & Zoning Department Planning & Zoning Department PLANNING & ZONING DEPARTMENT Zoning Overview Zoning Dimensional Requirements Note : These documents contain generic, (not specific), information which does not replace the Town of Bozrah's approved regulations, state statutes, or review by the Zoning Enforcement Officer/ Planning & Zoning Commission. ZONING ENFORCEMENT OFFICER (ZEO) Jennifer Lindo Phone: 475 - 275 - 7661 Email: jlindo@secogct.gov Office Hours: Thursdays between 2:00 p.m. and 6:00 p.m. The Zoning Enforcement Officer (ZEO) enforces the Bozrah Planning and Zoning Regulations. Zoning is associated with the Building Department as Connecticut law requires that certain projects must comply with the local zoning regulations prior to the issuance of a building permit. The ZEO enforces the local planning and zoning regulations that apply to developments, site plans, structures, signs, fences, and the many other components of zoning. In general, Zoning permits are required before any construction, reconstruction, extension, enlargement, moving, or the altering of any building or other structure, as well as prior to the use or occupancy of any land, building, or other structure. The ZEO is a staff liaison to the Bozrah Planning & Zoning Commission and the Zoning Board of Appeals. The Zoning Enforcement Officer, Jennifer Lindo, is available daily by phone at (475) 275 - 7661, or email at jlindo@secogct.gov . While the Town of Bozrah contracts through Southeastern Connecticut Council of Governments (SCCOG) for Zoning Enforcement Officer services, regular office hours are provided at the Bozrah Town Hall, 1 River Road, Bozrah, on Thursdays between 2:00 p.m. and 6:00 p.m. TOWN PLANNER Gary Goeschel Phone: 860 - 235 - 6211 Email: ggoeschel@secogct.gov The Town Planner reviews residential and non - residential subdivision applications, performs consistency analysis of commercial and industrial development proposals with the Plan of Conservation and Development (POCD), and provides guidance regarding existing and future land use policies to ensure the public interests and regulations are met. The Town Planner provides input and guidance to long range planning initiatives and oversees the implemented regulations. Other functions of the Town Planner include the review of Inland Wetland applications, enforcement of regulations, coordination, and review of development proposals with local and state agencies. The Town Planner is a staff liaison to the Bozrah Planning & Zoning Commission as well as the Inland Wetlands and Conservation Commission. While the Town of Bozrah contracts through Southeastern Connecticut Council of Governments (SCCOG) for Town Planner services, he is available via email at ggoeschel@secogct.gov . If additional assistance is needed, or you are filing an application, please contact the Zoning Enforcement Officer. Related Documents BOZRAH SUBDIVISION REGULATIONS 7 - 26 - 24 Bozrah Zoning Application Commission 2/2023 Bozrah Zoning Application Commission February 10 2023 - Fillable Bozrah Zoning Application ZEO 2/2023 Bozrah Zoning Application ZEO February 10 2023 - Fillable Bozrah Zoning Complaint 2/2023 Bozrah Zoning Complaint February 10 2023 - Fillable BOZRAH ZONING REGULATIONS revised to 6/1/2024 Driveway Permit (Refer to Ord. 2023 - 1) Ordinance 2014 - 1 An Ordinance of the Town of Bozrah, CT Providing for the Denial of Permits, Contracts, and Vendor Payments for Del. Prop. Taxes Ordinance 2023 - 1 Town of Bozrah Driveway Ordinance Ordinance 2023 - 3: An Ordinance Concerning Land Use Application Fees in the Town of Bozrah Zoning map 0040 Bozrah Zoning Board of Appeals Application 2/2023 Bozrah Zoning Board of Appeals Application February 10 2023 - Fillable Contact Us Jennifer Lindo Municipal Land Use Specialist/ZEO Bozrah jlindo@secogct.gov Phone: 475 - 275 - 7661 Hours: Thursday 2 PM to 6 PM More Information Gary Goeschel Town Planner Email Phone: 860 - 235 - 6211 More Information",department_page,https://www.townofbozrah.org/263/Planning-Zoning-Department,1.0,0,1
ctc_7534649038a2be1c9d43,ct_bozrah,person,Nancy Renshaw,Tax Collector,Tax Collector,tax_collector,Tax Collector,Tax Collector,taxcollector@bozrahct.org,role_based,8608892689,204,"1 River Road Bozrah, CT 06334 Mailing Address 1 River Road Bozrah, CT 06334 Phone: 860-889","Contact Us Tax Collector Office Email Physical Address 1 River Road Bozrah, CT 06334 Mailing Address 1 River Road Bozrah, CT 06334 Phone: 860 - 889 - 2689 Ext. 204 Hours Monday Closed Tuesday and Wednesday 9 am to 4 pm Thursday 9 am to 6 pm Friday Closed Directory",staff_directory,https://www.townofbozrah.org/Directory.aspx,1.0,0,1
ctc_9d72bbe69489dc20f6e2,ct_bozrah,person,Logan Gordon,Town Clerk,Town Clerk,town_clerk,Logan Gordon Town Clerk More Information,Town Clerk,townclerk@bozrahct.org,role_based,8608892689,201,"1 River Road Bozrah, CT 06334 1 River Road Bozrah CT 06334 Directions Mailing Address 1 Riv","Home Departments Town Clerk Town Clerk The office of the Town Clerk is responsible for recording, indexing, and preserving the Town of Bozrah's valuable permanent records. It is also responsible for specific duties for elections and referendums governed by the Secretary of State. Other responsibilities of the Town Clerk’s Office include: land record information; birth, marriage & death certificates; dog licenses; notary services; meeting notices, agendas & minutes; map subdivision, boundary & easements; absentee ballot requests; genealogy information; trade names; and filing of military discharges. Town Clerk Hours: Tuesday and Wednesday 9:00 am to 4:00 pm Thursday 9:00 am to 6:00 pm Related Documents Absentee Ballot Application ED - 3 Dog License Application (PDF) Request for Birth Record Request for Death Certificate Request For Marriage Record Request for Military Records (Standard Form 180) Recording Fees Notice Effective July 1, 2025 Marriage Laws Oct 2025 Marriage License Worksheet Oct 2025 Marriage License Worksheet rev 10 25 Fillable Related Links for Information Trade Name : State of Connecticut Instructions Contact Us Physical Address View Map 1 River Road Bozrah, CT 06334 1 River Road Bozrah CT 06334 Directions Mailing Address 1 River Road Bozrah, CT 06334 Phone: 860 - 889 - 2689 Ext. 201 Logan Gordon Town Clerk townclerk@bozrahct.org More Information Greg Pardo Assistant Town Clerk townclerk@bozrahct.org More Information",department_page,https://www.townofbozrah.org/269/Town-Clerk,1.0,0,1
ctc_e8583899ba52140659b5,ct_bozrah,role,,Treasurer 860-889-2689 Ext. 203,Treasurer,finance,Treasurer,Finance,,unknown,8608892689,203,1 River Road,Hours of Operation,staff_directory,https://www.townofbozrah.org/Directory.aspx,1.0,0,1
ctc_7a609ea0ff287358ab71,ct_bristol,role,,Assessor’s Office,Assessor,assessor,Assessor,Assessor,,unknown,8605827431,,111 North Main Street,"The City has implemented new hours effective November 27, 2023: Monday - Thursday 8:00 am to 4:30 pm Friday 8:00 am to 1:30 pm",other,https://www.bristolct.gov/656/About-Us,1.0,0,1
